ORIGIN_MUNICIPIO,ORIGIN_COMUNA,ORIGIN_TIME,o_lat,o_long,DESTINATION_MUNICIPIO,DESTINATION_COMUNA,DESTINATION_TIME,d_lat,d_long,TRANSPORT_MODE_S1,TRIP_PURPOSE
Bogotá,Los Martires,18:00:00,4.6179615,-74.07909721,Bogotá,Rafael Uribe Uribe,18:30:00,4.572158692,-74.11139667,MOTO,Casa
Bogotá,Kennedy,07:00:00,4.654834384,-74.15071557,Bogotá,Tunjuelito,07:15:00,4.57534024,-74.12868909,MOTO,Trabajo
Bogotá,Tunjuelito,14:45:00,4.559590653,-74.12709229,Bogotá,Kennedy,15:00:00,4.625453238,-74.15439818,MOTO,Casa
Bogotá,Ciudad Bolivar,07:40:12,4.560374736,-74.13605333,Bogotá,Teusaquillo,08:30:00,4.639398056,-74.09795057,MOTO,Trabajo
Bogotá,Teusaquillo,19:19:48,4.627102794,-74.074568,Bogotá,Ciudad Bolivar,20:10:12,4.460034654,-74.15227076,MOTO,Casa
Bogotá,Tunjuelito,06:30:00,4.545650792,-74.12628966,Bogotá,Chapinero,07:30:00,4.660718112,-74.0424522,MOTO,Trabajo
Bogotá,Chapinero,16:10:12,4.643652592,-74.0379086,Bogotá,Tunjuelito,17:30:00,4.573978786,-74.13967939,MOTO,Casa
Bogotá,Kennedy,07:00:00,4.644730938,-74.16493114,Bogotá,Chapinero,07:40:12,4.650363231,-74.0371894,MOTO,Trabajo
Bogotá,Chapinero,18:00:00,4.616405086,-74.02350226,Bogotá,Kennedy,19:40:12,4.595470087,-74.14163162,MOTO,Casa
Bogotá,Usme,06:00:00,4.287602348,-74.15700382,Bogotá,Engativa,06:07:12,4.677895248,-74.11333458,MOTO,Trabajo
Bogotá,Usme,05:40:12,4.462581568,-74.12629194,Bogotá,Chapinero,07:34:12,4.642416287,-74.05139247,MOTO,Trabajo
Bogotá,Chapinero,20:13:12,4.656639058,-74.0355934,Bogotá,Usme,21:07:48,4.35730295,-74.15098316,MOTO,Casa
Bogotá,Ciudad Bolivar,19:30:00,4.457415878,-74.14597284,Bogotá,Usme,20:00:00,4.462456073,-74.11989439,MOTO,Casa
Bogotá,Ciudad Bolivar,05:30:00,4.552165806,-74.16440907,Bogotá,Usaquen,06:30:00,4.812001852,-74.01422688,MOTO,Trabajo
Bogotá,Usaquen,17:40:12,4.689547663,-74.03778972,Bogotá,Ciudad Bolivar,18:40:12,4.470901206,-74.13654376,MOTO,Casa
Bogotá,Kennedy,08:00:00,4.625620875,-74.14845779,Bogotá,Barrios Unidos,09:00:00,4.666926801,-74.06180438,MOTO,Trabajo
Bogotá,Barrios Unidos,16:00:00,4.661823973,-74.08356773,Bogotá,Kennedy,16:16:12,4.600626942,-74.13908613,MOTO,Casa
Bogotá,Kennedy,06:15:00,4.617261004,-74.14916397,Bogotá,Kennedy,06:19:48,4.615005979,-74.1491435,MOTO,Estudio
Bogotá,Ciudad Bolivar,05:00:00,4.473278987,-74.17260668,Bogotá,Kennedy,06:00:00,4.625874559,-74.17467059,MOTO,Trabajo
Bogotá,Kennedy,16:00:00,4.604637782,-74.16966658,Bogotá,Ciudad Bolivar,17:00:00,4.424192105,-74.15315183,MOTO,Casa
Bogotá,Fontibon,05:15:00,4.685463985,-74.16384422,Bogotá,Tunjuelito,06:15:00,4.562555784,-74.12802638,MOTO,Casa
Bogotá,Rafael Uribe Uribe,10:00:00,4.565570875,-74.11435354,Bogotá,Rafael Uribe Uribe,10:10:12,4.574092679,-74.10871599,MOTO,Trabajo
Bogotá,Rafael Uribe Uribe,20:00:00,4.562690322,-74.12262907,Bogotá,Rafael Uribe Uribe,20:19:48,4.584466621,-74.10634378,MOTO,Casa
Bogotá,Usaquen,07:30:00,4.72555271,-74.02284442,Bogotá,Usaquen,08:00:00,4.731299179,-74.02847695,MOTO,Trabajo
Bogotá,Usaquen,18:30:00,4.767062466,-74.03962299,Bogotá,Usaquen,19:00:00,4.715287889,-74.02606443,MOTO,Casa
Bogotá,Antonio Nariño,13:19:48,4.584211488,-74.09387505,Bogotá,Chapinero,13:46:12,4.668589777,-74.05366269,MOTO,Estudio
Bogotá,Chapinero,18:30:00,4.623586815,-73.99305134,Bogotá,Antonio Nariño,18:37:12,4.583678629,-74.09306573,MOTO,Casa
Bogotá,Kennedy,06:00:00,4.643652872,-74.15160033,Bogotá,Fontibon,07:00:00,4.667772173,-74.14472721,MOTO,Trabajo
Bogotá,Fontibon,16:00:00,4.677704813,-74.14956284,Bogotá,Kennedy,17:00:00,4.618591569,-74.17641501,MOTO,Casa
Bogotá,Antonio Nariño,04:00:00,4.592873005,-74.12385429,Bogotá,Suba,05:00:00,4.71799466,-74.08904843,MOTO,Trabajo
Bogotá,Suba,15:19:48,4.779125025,-74.06103384,Bogotá,Antonio Nariño,16:19:48,4.588486442,-74.09497885,MOTO,Casa
Bogotá,Kennedy,05:30:00,4.6481129,-74.1798643,Bogotá,Kennedy,05:40:12,4.596628793,-74.14141448,MOTO,Alguien
Bogotá,Kennedy,05:42:00,4.655787044,-74.17276679,Bogotá,Kennedy,05:55:12,4.612495077,-74.13865409,MOTO,Casa
Bogotá,Ciudad Bolivar,05:30:00,4.447509039,-74.16491631,Bogotá,Ciudad Bolivar,05:40:48,4.433253889,-74.16720913,MOTO,Trabajo
Bogotá,Ciudad Bolivar,17:30:00,4.524039837,-74.17736177,Bogotá,Ciudad Bolivar,17:37:48,4.439911609,-74.17092973,MOTO,Casa
Bogotá,Bosa,07:00:00,4.621444307,-74.18748217,Bogotá,Kennedy,07:19:48,4.61768393,-74.13517237,MOTO,Trabajo
Bogotá,Kennedy,14:15:00,4.626897162,-74.13298198,Bogotá,Kennedy,15:30:00,4.61728068,-74.12823653,MOTO,Trabajo
Bogotá,Kennedy,19:10:48,4.639963948,-74.14910344,Bogotá,Tunjuelito,19:34:48,4.592846277,-74.14787846,MOTO,Trabajo
Bogotá,Tunjuelito,22:19:12,4.559455326,-74.12839319,Bogotá,Bosa,22:39:00,4.609539876,-74.21125323,MOTO,Casa
Bogotá,San Cristóbal,06:15:00,4.538314382,-74.05452557,Bogotá,San Cristóbal,06:34:48,4.531604734,-74.0746956,MOTO,Alguien
Bogotá,San Cristóbal,06:58:12,4.56823845,-74.04332585,Bogotá,San Cristóbal,07:10:12,4.532621054,-74.0874354,MOTO,Casa
Bogotá,San Cristóbal,07:36:00,4.559473048,-74.06491134,Bogotá,San Cristóbal,07:40:12,4.525033788,-74.04425017,MOTO,Diligencia
Bogotá,San Cristóbal,06:15:00,4.559866306,-74.04434711,Bogotá,San Cristóbal,06:34:48,4.528460521,-74.09322408,MOTO,Trabajo
Bogotá,San Cristóbal,07:10:12,4.557675883,-74.0630065,Bogotá,San Cristóbal,07:30:00,4.531781376,-74.05540803,MOTO,Casa
Bogotá,San Cristóbal,07:15:00,4.565461593,-74.07165538,Bogotá,San Cristóbal,07:25:12,4.555865385,-74.08451866,MOTO,Trabajo
Bogotá,Usme,05:00:00,4.465434721,-74.13511015,Bogotá,Barrios Unidos,06:30:00,4.668178263,-74.08604264,MOTO,Trabajo
Bogotá,Barrios Unidos,19:30:00,4.67985232,-74.08100596,Bogotá,Usme,21:00:00,4.33981249,-74.18748546,MOTO,Casa
Bogotá,Santa Fe,09:00:00,4.592265314,-74.01122582,Bogotá,Teusaquillo,09:25:12,4.632444407,-74.07815451,MOTO,Trabajo
Bogotá,Teusaquillo,14:43:48,4.642415607,-74.07045877,Bogotá,Chapinero,15:00:00,4.632349029,-74.02610696,MOTO,Recreacion
Bogotá,Chapinero,19:51:00,4.636694027,-74.03962454,Bogotá,Santa Fe,20:00:00,4.598912693,-74.04568095,MOTO,Casa
Bogotá,Engativa,11:00:00,4.721000442,-74.12447696,Bogotá,Engativa,11:16:48,4.713282198,-74.14847715,MOTO,Diligencia
Bogotá,Engativa,12:13:12,4.739131001,-74.12141004,Bogotá,Engativa,12:30:00,4.697469331,-74.12035879,MOTO,Casa
Bogotá,Ciudad Bolivar,07:00:00,4.421494358,-74.17392459,Bogotá,Antonio Nariño,07:40:12,4.593699692,-74.11786124,MOTO,Trabajo
Bogotá,Antonio Nariño,18:10:12,4.594773978,-74.11627326,Bogotá,Ciudad Bolivar,19:00:00,4.511345225,-74.16784047,MOTO,Casa
Bogotá,Usme,08:00:00,4.366688116,-74.09868848,Bogotá,Usme,08:30:00,4.510427425,-74.11097161,MOTO,Trabajo
Bogotá,Usme,18:15:00,4.360807052,-74.16381365,Bogotá,Santa Fe,19:04:48,4.609762366,-74.04341529,MOTO,Estudio
Bogotá,Antonio Nariño,11:00:00,4.596194543,-74.10582586,Bogotá,Los Martires,11:19:48,4.617132897,-74.07962107,MOTO,Diligencia
Bogotá,Los Martires,13:30:00,4.596558694,-74.08599504,Bogotá,Los Martires,14:30:00,4.617667979,-74.08849102,MOTO,Diligencia
Bogotá,Los Martires,15:30:00,4.622577377,-74.08476893,Bogotá,Antonio Nariño,15:45:00,4.592836248,-74.1115444,MOTO,Casa
Bogotá,Puente Aranda,06:15:00,4.601801181,-74.12679105,Bogotá,Puente Aranda,06:49:48,4.632597281,-74.10886878,MOTO,Trabajo
Bogotá,Puente Aranda,14:00:00,4.625050454,-74.11846605,Bogotá,Puente Aranda,14:40:12,4.614356288,-74.1019384,MOTO,Casa
Bogotá,Puente Aranda,06:15:00,4.59549654,-74.12485083,Bogotá,Chapinero,06:49:48,4.637142079,-74.03026026,MOTO,Trabajo
Bogotá,Chapinero,14:00:00,4.625615522,-74.00878001,Bogotá,Puente Aranda,14:49:48,4.625140908,-74.09270519,MOTO,Casa
Bogotá,Antonio Nariño,06:31:48,4.586027539,-74.09934879,Bogotá,Los Martires,07:31:12,4.599704945,-74.09905651,MOTO,Trabajo
Bogotá,Rafael Uribe Uribe,13:10:12,4.540469223,-74.10803498,Bogotá,Fontibon,14:00:00,4.695194641,-74.1398642,MOTO,Trabajo
Bogotá,Fontibon,22:00:00,4.70509763,-74.15037984,Bogotá,Rafael Uribe Uribe,22:49:48,4.548881919,-74.10316004,MOTO,Casa
Bogotá,Engativa,15:00:00,4.682524961,-74.09130692,Bogotá,Puente Aranda,15:30:00,4.616042577,-74.10464088,MOTO,Alguien
Bogotá,Puente Aranda,15:30:00,4.60336987,-74.10738408,Bogotá,Engativa,16:00:00,4.71875484,-74.12550903,MOTO,Casa
Bogotá,Engativa,20:00:00,4.703671055,-74.10047674,Bogotá,Engativa,20:15:00,4.718486935,-74.10043716,MOTO,Diligencia
Bogotá,Engativa,20:45:00,4.704632627,-74.10267505,Bogotá,Engativa,21:00:00,4.720844589,-74.15227891,MOTO,Casa
Bogotá,Ciudad Bolivar,10:00:00,4.538940825,-74.12802181,Bogotá,Rafael Uribe Uribe,10:30:00,4.547543633,-74.11829994,MOTO,Trabajo
Bogotá,Rafael Uribe Uribe,19:30:00,4.588086768,-74.12056227,Bogotá,Ciudad Bolivar,20:00:00,4.585836627,-74.15853935,MOTO,Casa
Bogotá,Ciudad Bolivar,10:00:00,4.529642789,-74.16994935,Bogotá,Rafael Uribe Uribe,10:30:00,4.556182336,-74.12024731,MOTO,Trabajo
Bogotá,Rafael Uribe Uribe,19:30:00,4.563337293,-74.11513638,Bogotá,Ciudad Bolivar,20:00:00,4.518357346,-74.17527323,MOTO,Casa
Bogotá,Bosa,05:30:00,4.627866408,-74.19816699,Bogotá,Santa Fe,07:45:00,4.584530024,-74.01540197,MOTO,Diligencia
Bogotá,Santa Fe,13:34:48,4.617535284,-74.06341208,Bogotá,Bosa,15:49:48,4.625031584,-74.20720888,MOTO,Casa
Bogotá,Fontibon,06:01:12,4.667617839,-74.13970732,Bogotá,Puente Aranda,07:07:12,4.633415058,-74.12049399,MOTO,Trabajo
Bogotá,Bosa,10:30:00,4.619693123,-74.20461044,Bogotá,Bosa,11:15:00,4.623223596,-74.19747303,MOTO,Diligencia
Bogotá,Bosa,14:15:00,4.622865195,-74.20926682,Bogotá,Bosa,15:00:00,4.632295856,-74.21071907,MOTO,Casa
Bogotá,Bosa,07:00:00,4.621719388,-74.1810695,Bogotá,Kennedy,07:45:00,4.609186645,-74.13702999,MOTO,Alguien
Bogotá,Kennedy,07:49:48,4.642803224,-74.13470087,Bogotá,Bosa,08:19:48,4.599799975,-74.15581713,MOTO,Casa
Bogotá,Bosa,07:00:00,4.630124211,-74.18181226,Bogotá,Teusaquillo,07:45:00,4.641093434,-74.10385952,MOTO,Trabajo
Bogotá,San Cristóbal,05:54:00,4.528680316,-74.0575031,Bogotá,Los Martires,06:55:48,4.606266121,-74.09205554,MOTO,Trabajo
Bogotá,Los Martires,20:55:48,4.62328846,-74.0811965,Bogotá,San Cristóbal,21:58:12,4.558597907,-74.05886293,MOTO,Casa
Bogotá,Usaquen,10:00:00,4.690120571,-74.01335828,Bogotá,Usaquen,10:12:00,4.770495093,-74.03688315,MOTO,Trabajo
Bogotá,Usaquen,19:49:12,4.721313564,-74.0358043,Bogotá,Usaquen,20:00:00,4.725161672,-74.04001355,MOTO,Casa
Bogotá,Rafael Uribe Uribe,13:30:00,4.554311211,-74.11131785,Bogotá,Engativa,14:40:12,4.696974314,-74.10190966,MOTO,Trabajo
Bogotá,Engativa,22:57:00,4.71138792,-74.1011205,Bogotá,Rafael Uribe Uribe,23:37:12,4.577175368,-74.11219081,MOTO,Casa
Bogotá,Puente Aranda,06:19:48,4.637405826,-74.1071046,Bogotá,Usaquen,06:55:12,4.79641275,-74.02011331,MOTO,Alguien
Bogotá,Usaquen,07:04:48,4.720045924,-74.01341368,Bogotá,Puente Aranda,08:00:00,4.615785821,-74.11228638,MOTO,Casa
Bogotá,Puente Aranda,13:00:00,4.619375179,-74.11460503,Bogotá,Chapinero,13:55:12,4.614383912,-74.0414023,MOTO,Alguien
Bogotá,Chapinero,14:00:00,4.618226217,-74.01933699,Bogotá,Puente Aranda,15:00:00,4.609150009,-74.11209443,MOTO,Casa
Bogotá,Puente Aranda,06:10:12,4.633149423,-74.10081942,Bogotá,Chapinero,06:55:12,4.660342017,-74.05398455,MOTO,Estudio
Bogotá,Chapinero,14:00:00,4.628827335,-74.04713561,Bogotá,Puente Aranda,15:00:00,4.640116988,-74.10917185,MOTO,Casa
Bogotá,Tunjuelito,10:45:00,4.548338292,-74.12218104,Bogotá,Puente Aranda,11:04:48,4.619323713,-74.11265185,MOTO,Trabajo
Bogotá,Puente Aranda,21:00:00,4.629869902,-74.1050264,Bogotá,Tunjuelito,21:15:00,4.584274576,-74.14982152,MOTO,Casa
Bogotá,Bosa,21:00:00,4.601365713,-74.16832317,Bogotá,Bosa,22:00:00,4.638307999,-74.1822212,MOTO,Casa
Bogotá,Bosa,06:19:48,4.632993692,-74.20163293,Bogotá,Kennedy,07:00:00,4.607707345,-74.17204691,MOTO,Trabajo
Bogotá,Kennedy,18:37:12,4.616306297,-74.1289526,Bogotá,Bosa,19:00:00,4.59814034,-74.16851844,MOTO,Diligencia
Bogotá,Bosa,21:55:48,4.640323065,-74.18697147,Bogotá,Bosa,22:00:00,4.630807942,-74.20775627,MOTO,Casa
Bogotá,Ciudad Bolivar,04:00:00,4.398410444,-74.18610589,Bogotá,Kennedy,05:10:12,4.647061863,-74.14370153,MOTO,Trabajo
Bogotá,Kennedy,19:21:00,4.619238646,-74.17344654,Bogotá,Ciudad Bolivar,20:31:12,4.396421696,-74.15507502,MOTO,Casa
Bogotá,Ciudad Bolivar,06:30:00,4.426013593,-74.15139609,Bogotá,Tunjuelito,07:00:00,4.574050642,-74.12804495,MOTO,Trabajo
Bogotá,Tunjuelito,20:30:00,4.568048629,-74.12678354,Bogotá,Ciudad Bolivar,21:00:00,4.449498803,-74.1700417,MOTO,Casa
Bogotá,Ciudad Bolivar,05:00:00,4.456723842,-74.15323896,Bogotá,Antonio Nariño,05:45:00,4.589043021,-74.11234841,MOTO,Trabajo
Bogotá,Antonio Nariño,16:00:00,4.584825563,-74.08984322,Bogotá,Ciudad Bolivar,17:00:00,4.389312482,-74.20132709,MOTO,Casa
Bogotá,Rafael Uribe Uribe,07:03:00,4.547263295,-74.11464467,Bogotá,Rafael Uribe Uribe,07:07:48,4.556404808,-74.11208682,MOTO,Alguien
Bogotá,Rafael Uribe Uribe,07:10:12,4.557733537,-74.12112376,Bogotá,Rafael Uribe Uribe,07:15:00,4.572792816,-74.10346883,MOTO,Casa
Bogotá,Rafael Uribe Uribe,16:07:48,4.569926262,-74.11286354,Bogotá,Rafael Uribe Uribe,16:13:12,4.560795191,-74.12074668,MOTO,Alguien
Bogotá,Rafael Uribe Uribe,16:19:48,4.580293499,-74.10203335,Bogotá,Rafael Uribe Uribe,16:25:12,4.559865451,-74.1123929,MOTO,Casa
Bogotá,Ciudad Bolivar,04:30:00,4.58331562,-74.16501261,Bogotá,Kennedy,05:00:00,4.604621061,-74.15254951,MOTO,Trabajo
Bogotá,Kennedy,16:00:00,4.640381664,-74.16228133,Bogotá,Ciudad Bolivar,16:30:00,4.551461721,-74.16673627,MOTO,Casa
Bogotá,San Cristóbal,07:30:00,4.552702942,-74.06586655,Bogotá,Suba,09:00:00,4.714243671,-74.05434418,MOTO,Trabajo
Bogotá,Suba,18:30:00,4.69698887,-74.06550482,Bogotá,San Cristóbal,20:00:00,4.569598987,-74.03882767,MOTO,Casa
Bogotá,Ciudad Bolivar,06:15:00,4.391762044,-74.18660639,Bogotá,Teusaquillo,06:49:48,4.650071104,-74.07102872,MOTO,Trabajo
Bogotá,Teusaquillo,15:55:12,4.629179744,-74.0714138,Bogotá,Ciudad Bolivar,16:30:00,4.579906625,-74.163778,MOTO,Casa
Bogotá,Ciudad Bolivar,17:30:00,4.428861335,-74.18387213,Bogotá,Teusaquillo,18:00:00,4.638726199,-74.08509434,MOTO,Estudio
Bogotá,Teusaquillo,22:00:00,4.650721299,-74.09343827,Bogotá,Ciudad Bolivar,22:30:00,4.523741337,-74.13812805,MOTO,Casa
Bogotá,Ciudad Bolivar,10:00:00,4.455795936,-74.1548584,Bogotá,Tunjuelito,10:15:00,4.5910405,-74.15098692,MOTO,Diligencia
Bogotá,Tunjuelito,10:45:00,4.590411663,-74.14480222,Bogotá,Ciudad Bolivar,11:00:00,4.569317424,-74.15046804,MOTO,Casa
Bogotá,Ciudad Bolivar,10:00:00,4.555888845,-74.14593017,Bogotá,Tunjuelito,10:15:00,4.562169208,-74.13393304,MOTO,Diligencia
Bogotá,Tunjuelito,10:45:00,4.545656271,-74.12279756,Bogotá,Ciudad Bolivar,11:00:00,4.55098286,-74.16103597,MOTO,Casa
Bogotá,Rafael Uribe Uribe,08:30:00,4.540896993,-74.10928291,Bogotá,Santa Fe,08:55:12,4.594792912,-74.05527165,MOTO,Diligencia
Bogotá,Santa Fe,11:04:48,4.581408247,-74.05336488,Bogotá,Rafael Uribe Uribe,11:30:00,4.573403476,-74.11599627,MOTO,Casa
Bogotá,Rafael Uribe Uribe,08:30:00,4.583861565,-74.11970722,Bogotá,Santa Fe,08:55:12,4.572755665,-74.01848578,MOTO,Alguien
Bogotá,Santa Fe,11:04:48,4.616282541,-74.05354353,Bogotá,Rafael Uribe Uribe,11:30:00,4.558344322,-74.10967649,MOTO,Casa
Bogotá,Bosa,06:00:00,4.625293204,-74.21973388,Bogotá,Teusaquillo,06:49:48,4.643739237,-74.08614915,MOTO,Trabajo
Bogotá,Teusaquillo,19:10:12,4.642942627,-74.06901294,Bogotá,Bosa,20:00:00,4.619370896,-74.21034577,MOTO,Casa
Bogotá,Usme,06:30:00,4.456890003,-74.09983409,Bogotá,San Cristóbal,06:55:12,4.538935043,-74.05647503,MOTO,Trabajo
Bogotá,San Cristóbal,17:30:00,4.558512424,-74.05455163,Bogotá,Usme,18:00:00,4.354715641,-74.15574538,MOTO,Casa
Bogotá,Usme,06:30:00,4.406793295,-74.12075935,Bogotá,San Cristóbal,07:00:00,4.549954087,-74.07052716,MOTO,Trabajo
Bogotá,San Cristóbal,17:30:00,4.548206019,-74.04321561,Bogotá,Usme,19:00:00,4.376470962,-74.16330217,MOTO,Casa
Bogotá,Kennedy,04:40:12,4.603065618,-74.14587834,Bogotá,Kennedy,04:45:00,4.633085085,-74.177376,MOTO,Trabajo
Bogotá,Kennedy,16:55:12,4.643090272,-74.1299052,Bogotá,Kennedy,17:00:00,4.624542552,-74.14782572,MOTO,Casa
Bogotá,San Cristóbal,05:00:00,4.569826204,-74.07102135,Bogotá,Engativa,06:00:00,4.689598362,-74.11089484,MOTO,Trabajo
Bogotá,Engativa,17:00:00,4.666251799,-74.10707033,Bogotá,San Cristóbal,18:00:00,4.552772534,-74.08278961,MOTO,Casa
Bogotá,Tunjuelito,06:00:00,4.56204173,-74.1283778,Bogotá,Rafael Uribe Uribe,06:30:00,4.547354983,-74.10703286,MOTO,Trabajo
Bogotá,Rafael Uribe Uribe,18:49:48,4.543322136,-74.10292088,Bogotá,Tunjuelito,19:19:48,4.577409298,-74.13063641,MOTO,Casa
Bogotá,Tunjuelito,08:40:12,4.593119672,-74.13328482,Bogotá,Rafael Uribe Uribe,09:00:00,4.567844069,-74.11161689,MOTO,Trabajo
Bogotá,Rafael Uribe Uribe,18:40:12,4.584126047,-74.11428277,Bogotá,Tunjuelito,19:00:00,4.565879019,-74.13234589,MOTO,Casa
Bogotá,Usaquen,05:00:00,4.746400494,-74.02918018,Bogotá,Candelaria,06:00:00,4.595288486,-74.07088406,MOTO,Trabajo
Bogotá,Candelaria,17:00:00,4.592566906,-74.07729603,Bogotá,Usaquen,18:00:00,4.800841205,-74.02588565,MOTO,Casa
Bogotá,San Cristóbal,05:57:00,4.546135385,-74.05453456,Bogotá,Barrios Unidos,08:58:48,4.679085789,-74.08145323,MOTO,Trabajo
Bogotá,Barrios Unidos,16:01:12,4.676820406,-74.07362236,Bogotá,San Cristóbal,19:03:00,4.550456162,-74.08574821,MOTO,Casa
Bogotá,Usme,08:00:00,4.506609244,-74.10135424,Bogotá,Kennedy,10:00:00,4.604889434,-74.14691923,MOTO,Trabajo
Bogotá,Kennedy,21:00:00,4.645535927,-74.17074805,Bogotá,Usme,23:00:00,4.339732819,-74.16503489,MOTO,Casa
Bogotá,Engativa,07:00:00,4.721065684,-74.11348327,Bogotá,Engativa,07:15:00,4.723296397,-74.15692007,MOTO,Trabajo
Bogotá,Engativa,17:30:00,4.725196158,-74.13814532,Bogotá,Engativa,17:45:00,4.709131677,-74.10561137,MOTO,Casa
Bogotá,Engativa,06:00:00,4.723134384,-74.13636533,Bogotá,Kennedy,07:00:00,4.613222961,-74.17078233,MOTO,Trabajo
Bogotá,Kennedy,18:00:00,4.627897719,-74.13923112,Bogotá,Engativa,19:31:48,4.674692043,-74.0964646,MOTO,Casa
Bogotá,Puente Aranda,09:00:00,4.627937505,-74.0957868,Bogotá,Kennedy,09:30:00,4.629668143,-74.14956863,MOTO,Trabajo
Bogotá,Kennedy,09:45:00,4.621790341,-74.15423872,Bogotá,Engativa,10:15:00,4.714930372,-74.14125601,MOTO,Trabajo
Bogotá,Engativa,11:19:48,4.733267486,-74.12024587,Bogotá,Engativa,11:25:12,4.703829793,-74.11016956,MOTO,Trabajo
Bogotá,Engativa,14:00:00,4.689450944,-74.10899324,Bogotá,Puente Aranda,15:15:00,4.626069927,-74.09392164,MOTO,Casa
Bogotá,Puente Aranda,08:00:00,4.599154841,-74.1278135,Bogotá,Fontibon,08:19:48,4.662226672,-74.14598993,MOTO,Trabajo
Bogotá,Ciudad Bolivar,05:00:00,4.420479363,-74.17873361,Bogotá,Fontibon,07:15:00,4.68704449,-74.13065242,MOTO,Trabajo
Bogotá,Fontibon,17:45:00,4.655533686,-74.13440886,Bogotá,Ciudad Bolivar,20:00:00,4.49920539,-74.12439088,MOTO,Casa
Bogotá,Fontibon,07:00:00,4.675404075,-74.13534816,Bogotá,Engativa,07:49:48,4.691766137,-74.117371,MOTO,Trabajo
Bogotá,Engativa,17:30:00,4.733870169,-74.11572725,Bogotá,Fontibon,18:19:48,4.685013574,-74.14493115,MOTO,Casa
Bogotá,Santa Fe,14:39:00,4.605860735,-74.00444973,Bogotá,San Cristóbal,17:55:12,4.552184159,-74.03007438,MOTO,Casa
Bogotá,Teusaquillo,05:30:00,4.649140166,-74.09541493,Bogotá,Fontibon,06:45:00,4.694693856,-74.15253071,MOTO,Trabajo
Bogotá,Fontibon,16:34:48,4.669371767,-74.14484834,Bogotá,Teusaquillo,17:49:48,4.636367301,-74.09451115,MOTO,Casa
Bogotá,Usaquen,05:00:00,4.808219367,-74.00991098,Bogotá,Puente Aranda,05:45:00,4.62319086,-74.08983326,MOTO,Trabajo
Bogotá,Puente Aranda,14:00:00,4.627548746,-74.09417851,Bogotá,Usaquen,14:40:12,4.745706198,-74.03185702,MOTO,Casa
Bogotá,San Cristóbal,06:30:00,4.527886826,-74.05564617,Bogotá,Usaquen,07:10:12,4.783511326,-74.02424622,MOTO,Trabajo
Bogotá,Usaquen,17:49:48,4.702622347,-74.02336526,Bogotá,San Cristóbal,18:30:00,4.537785422,-74.08272915,MOTO,Casa
Bogotá,San Cristóbal,04:24:00,4.56390532,-74.05107675,Bogotá,San Cristóbal,04:37:48,4.540546122,-74.08613529,MOTO,Trabajo
Bogotá,San Cristóbal,13:39:00,4.531423453,-74.04902872,Bogotá,San Cristóbal,13:42:00,4.519456767,-74.06365865,MOTO,Casa
Bogotá,Chapinero,07:30:00,4.623355624,-74.03757785,Bogotá,Ciudad Bolivar,08:45:00,4.418492307,-74.18914643,MOTO,Casa
Bogotá,San Cristóbal,12:13:48,4.54100543,-74.08921092,Bogotá,Fontibon,13:16:12,4.699674824,-74.15325414,MOTO,Trabajo
Bogotá,Fontibon,17:25:48,4.677037991,-74.16458569,Bogotá,San Cristóbal,19:16:48,4.564751943,-74.05923407,MOTO,Casa
Bogotá,Santa Fe,06:30:00,4.588987387,-74.03417665,Bogotá,Usaquen,08:00:00,4.687347909,-74.05336316,MOTO,Trabajo
Bogotá,Usaquen,17:30:00,4.806904941,-74.03662616,Bogotá,Santa Fe,19:00:00,4.613882798,-74.05397486,MOTO,Casa
Bogotá,Santa Fe,07:00:00,4.589713352,-74.01514401,Bogotá,Chapinero,08:00:00,4.634306482,-74.01953491,MOTO,Estudio
Bogotá,Chapinero,13:00:00,4.672345838,-74.04943002,Bogotá,Santa Fe,14:00:00,4.580142224,-74.02187192,MOTO,Casa
Bogotá,Usaquen,07:00:00,4.750279721,-74.02733463,Bogotá,Usaquen,07:10:12,4.793722439,-74.02958524,MOTO,Trabajo
Bogotá,Usaquen,13:49:48,4.751770736,-74.03240191,Bogotá,Usaquen,14:00:00,4.708124973,-74.02527732,MOTO,Casa
Bogotá,Ciudad Bolivar,05:00:00,4.499853176,-74.12997582,Bogotá,Puente Aranda,05:55:12,4.609205717,-74.12444849,MOTO,Trabajo
Bogotá,Puente Aranda,16:04:48,4.60296955,-74.12213708,Bogotá,Ciudad Bolivar,17:30:00,4.413880867,-74.17913744,MOTO,Casa
Bogotá,Ciudad Bolivar,06:00:00,4.481539684,-74.15399686,Bogotá,Santa Fe,07:00:00,4.603804071,-74.06648746,MOTO,Trabajo
Bogotá,Santa Fe,19:00:00,4.575730946,-74.01633651,Bogotá,Ciudad Bolivar,20:00:00,4.451337942,-74.1622102,MOTO,Casa
Bogotá,Engativa,07:00:00,4.687209089,-74.1119945,Bogotá,Engativa,07:19:48,4.696669654,-74.10206145,MOTO,Trabajo
Bogotá,Engativa,17:00:00,4.721250804,-74.14865358,Bogotá,Engativa,17:30:00,4.694473157,-74.08504164,MOTO,Casa
Bogotá,Kennedy,05:01:12,4.633804814,-74.17137218,Bogotá,Kennedy,06:10:12,4.643370438,-74.1657652,MOTO,Trabajo
Bogotá,Kennedy,14:34:48,4.650636151,-74.17922022,Bogotá,Kennedy,15:55:48,4.631967507,-74.1484965,MOTO,Casa
